,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
155,139,203,124,0.6847290640394089,1.6370967741935485,1.1209677419354838,0.4596774193548387,0.60431654676259,0.41379310344827586
156,131,194,118,0.6752577319587629,1.6440677966101696,1.1101694915254237,0.5932203389830508,0.8244274809160306,0.5051546391752577
157,126,192,113,0.65625,1.6991150442477876,1.1150442477876106,1.1327433628318584,1.5238095238095237,0.8229166666666666
158,140,206,127,0.6796116504854369,1.6220472440944882,1.1023622047244095,1.3228346456692914,0.35714285714285715,0.5631067961165048
159,144,207,132,0.6956521739130435,1.5681818181818181,1.0909090909090908,0.8484848484848485,1.3055555555555556,0.30917874396135264
160,141,206,130,0.6844660194174758,1.5846153846153845,1.0846153846153845,0.9076923076923077,1.1063829787234043,0.7475728155339806
161,135,200,124,0.675,1.6129032258064515,1.0887096774193548,0.967741935483871,1.6592592592592592,0.5
162,152,215,139,0.7069767441860465,1.5467625899280575,1.0935251798561152,1.20863309352518,1.243421052631579,0.6325581395348837
163,130,196,119,0.6632653061224489,1.6470588235294117,1.0924369747899159,1.1428571428571428,0.2153846153846154,0.5612244897959183
164,142,205,128,0.6926829268292682,1.6015625,1.109375,1.421875,0.9014084507042254,0.0
165,142,204,130,0.696078431372549,1.5692307692307692,1.0923076923076922,0.3076923076923077,1.0704225352112675,0.13725490196078433
166,138,201,125,0.6865671641791045,1.608,1.104,0.72,0.26811594202898553,0.48756218905472637
167,138,204,127,0.6764705882352942,1.6062992125984252,1.0866141732283465,1.952755905511811,0.37681159420289856,0.5784313725490197
168,145,205,131,0.7073170731707317,1.5648854961832062,1.1068702290076335,0.22137404580152673,1.5931034482758621,0.24878048780487805
169,129,191,117,0.675392670157068,1.6324786324786325,1.1025641025641026,0.5384615384615384,0.5813953488372093,1.2827225130890052
170,129,192,116,0.671875,1.6551724137931034,1.1120689655172413,1.6551724137931034,0.0,0.6041666666666666
171,131,194,118,0.6752577319587629,1.6440677966101696,1.1101694915254237,0.5932203389830508,0.8244274809160306,0.5051546391752577
172,138,197,118,0.700507614213198,1.6694915254237288,1.1694915254237288,0.423728813559322,1.4927536231884058,0.7918781725888325
173,132,191,113,0.6910994764397905,1.6902654867256637,1.168141592920354,1.0973451327433628,0.5984848484848485,0.35602094240837695
174,140,199,121,0.7035175879396985,1.6446280991735538,1.1570247933884297,1.7520661157024793,0.10714285714285714,0.22110552763819097
175,138,197,117,0.700507614213198,1.6837606837606838,1.1794871794871795,0.42735042735042733,0.06521739130434782,0.09137055837563451
176,136,194,111,0.7010309278350515,1.7477477477477477,1.2252252252252251,0.14414414414414414,0.22058823529411764,1.2783505154639174
177,140,200,119,0.7,1.680672268907563,1.1764705882352942,0.8067226890756303,1.7714285714285714,0.1
