,Blue,Green,Red,Blue : Green,Green : Red,Blue : Red,Blue * Green : Red,Green * Red : Blue,Blue * Red : Green
112,113,95,233,1.1894736842105262,0.40772532188841204,0.48497854077253216,1.0257510729613735,1.0530973451327434,2.2842105263157895
113,110,94,232,1.1702127659574468,0.4051724137931034,0.47413793103448276,0.43103448275862066,0.43636363636363634,1.872340425531915
114,118,100,237,1.18,0.4219409282700422,0.4978902953586498,0.10126582278481013,1.2542372881355932,0.62
115,110,95,230,1.1578947368421053,0.41304347826086957,0.4782608695652174,0.9130434782608695,0.8181818181818182,2.231578947368421
116,114,97,230,1.175257731958763,0.4217391304347826,0.4956521739130435,0.21739130434782608,0.3333333333333333,1.1134020618556701
117,112,95,228,1.1789473684210525,0.4166666666666667,0.49122807017543857,0.631578947368421,1.3928571428571428,2.0210526315789474
118,120,106,237,1.1320754716981132,0.4472573839662447,0.5063291139240507,0.7426160337552743,0.2833333333333333,0.22641509433962265
119,122,107,235,1.1401869158878504,0.4553191489361702,0.5191489361702127,1.0808510638297872,0.4672131147540984,2.3738317757009346
120,135,121,244,1.115702479338843,0.4959016393442623,0.5532786885245902,0.8483606557377049,0.6222222222222222,1.421487603305785
121,115,102,230,1.1274509803921569,0.4434782608695652,0.5,0.9130434782608695,1.4260869565217391,0.803921568627451
122,112,98,230,1.1428571428571428,0.4260869565217391,0.48695652173913045,0.9739130434782609,0.10714285714285714,1.6326530612244898
123,111,96,231,1.15625,0.4155844155844156,0.4805194805194805,0.6926406926406926,1.4414414414414414,0.4270833333333333
124,114,99,234,1.1515151515151516,0.4230769230769231,0.48717948717948717,0.09401709401709402,1.105263157894737,0.5252525252525253
125,120,104,234,1.1538461538461537,0.4444444444444444,0.5128205128205128,0.8205128205128205,0.13333333333333333,1.6923076923076923
126,123,105,235,1.1714285714285715,0.44680851063829785,0.5234042553191489,0.48936170212765956,0.8048780487804879,2.219047619047619
127,124,108,231,1.1481481481481481,0.4675324675324675,0.5367965367965368,0.3463203463203463,0.9354838709677419,2.111111111111111
128,128,111,235,1.1531531531531531,0.4723404255319149,0.5446808510638298,0.5446808510638298,1.7890625,1.1531531531531531
129,123,106,230,1.1603773584905661,0.4608695652173913,0.5347826086956522,1.0347826086956522,0.4878048780487805,1.2264150943396226
130,124,108,229,1.1481481481481481,0.47161572052401746,0.5414847161572053,0.34934497816593885,1.2580645161290323,2.185185185185185
131,121,105,226,1.1523809523809523,0.4646017699115044,0.5353982300884956,0.7123893805309734,1.4710743801652892,2.0
132,134,114,234,1.1754385964912282,0.48717948717948717,0.5726495726495726,0.7350427350427351,0.3880597014925373,1.087719298245614
133,134,114,234,1.1754385964912282,0.48717948717948717,0.5726495726495726,0.7350427350427351,0.3880597014925373,1.087719298245614
134,133,112,234,1.1875,0.47863247863247865,0.5683760683760684,0.20512820512820512,0.7218045112781954,1.3035714285714286
135,122,104,234,1.1730769230769231,0.4444444444444444,0.5213675213675214,0.6153846153846154,0.13114754098360656,1.2692307692307692
136,123,105,234,1.1714285714285715,0.44871794871794873,0.5256410256410257,0.49145299145299143,2.032520325203252,1.0476190476190477
137,95,81,222,1.1728395061728396,0.36486486486486486,0.42792792792792794,0.06756756756756757,0.6526315789473685,1.2098765432098766
138,93,83,225,1.1204819277108433,0.3688888888888889,0.41333333333333333,0.17333333333333334,2.6129032258064515,2.2771084337349397
139,95,86,227,1.1046511627906976,0.3788546255506608,0.4185022026431718,1.0308370044052864,0.6947368421052632,0.7093023255813954
140,94,88,226,1.0681818181818181,0.3893805309734513,0.415929203539823,0.35398230088495575,1.872340425531915,2.8636363636363638
141,91,85,221,1.0705882352941176,0.38461538461538464,0.4117647058823529,0.248868778280543,1.065934065934066,1.6823529411764706
142,95,90,224,1.0555555555555556,0.4017857142857143,0.42410714285714285,0.45535714285714285,2.0210526315789474,0.35555555555555557
143,90,84,220,1.0714285714285714,0.38181818181818183,0.4090909090909091,0.6181818181818182,0.5333333333333333,1.0476190476190477
144,91,84,223,1.0833333333333333,0.37668161434977576,0.4080717488789238,0.9865470852017937,0.4835164835164835,0.8214285714285714
145,88,79,220,1.1139240506329113,0.35909090909090907,0.4,0.18181818181818182,2.590909090909091,2.0253164556962027
146,86,76,218,1.131578947368421,0.3486238532110092,0.3944954128440367,0.6238532110091743,2.13953488372093,0.7894736842105263
147,93,83,225,1.1204819277108433,0.3688888888888889,0.41333333333333333,0.17333333333333334,2.6129032258064515,2.2771084337349397
148,96,84,228,1.1428571428571428,0.3684210526315789,0.42105263157894735,0.5614035087719298,2.1666666666666665,1.5238095238095237
149,101,89,230,1.1348314606741574,0.3869565217391304,0.4391304347826087,0.12608695652173912,2.4356435643564356,2.134831460674157
150,90,81,222,1.1111111111111112,0.36486486486486486,0.40540540540540543,0.5495495495495496,0.6888888888888889,0.14814814814814814
151,98,87,226,1.1264367816091954,0.38495575221238937,0.4336283185840708,0.34513274336283184,2.1020408163265305,1.5172413793103448
152,98,87,226,1.1264367816091954,0.38495575221238937,0.4336283185840708,0.34513274336283184,2.1020408163265305,1.5172413793103448
153,98,87,228,1.1264367816091954,0.3815789473684211,0.4298245614035088,0.34210526315789475,1.2653061224489797,0.8275862068965517
154,95,86,227,1.1046511627906976,0.3788546255506608,0.4185022026431718,1.0308370044052864,0.6947368421052632,0.7093023255813954
155,96,87,228,1.103448275862069,0.3815789473684211,0.42105263157894735,0.7017543859649122,1.2916666666666667,1.471264367816092
156,107,95,236,1.1263157894736842,0.4025423728813559,0.4533898305084746,0.7669491525423728,1.3831775700934579,1.7263157894736842
157,95,86,227,1.1046511627906976,0.3788546255506608,0.4185022026431718,1.0308370044052864,0.6947368421052632,0.7093023255813954
158,94,84,228,1.119047619047619,0.3684210526315789,0.41228070175438597,0.9473684210526315,2.2127659574468086,2.1904761904761907
159,97,87,233,1.1149425287356323,0.37339055793991416,0.41630901287553645,1.0600858369098713,0.4845360824742268,0.8390804597701149
160,94,87,230,1.0804597701149425,0.3782608695652174,0.40869565217391307,1.0521739130434782,0.44680851063829785,1.3333333333333333
161,97,89,232,1.0898876404494382,0.38362068965517243,0.41810344827586204,0.7974137931034483,1.731958762886598,2.606741573033708
162,98,90,233,1.0888888888888888,0.38626609442060084,0.4206008583690987,0.4978540772532189,2.3877551020408165,0.5555555555555556
163,102,95,238,1.0736842105263158,0.39915966386554624,0.42857142857142855,0.9159663865546218,0.803921568627451,2.231578947368421
164,103,94,235,1.0957446808510638,0.4,0.43829787234042555,0.8936170212765957,0.7184466019417476,1.5
165,105,98,239,1.0714285714285714,0.4100418410041841,0.4393305439330544,0.20920502092050208,1.2,0.07142857142857142
166,100,93,234,1.075268817204301,0.3974358974358974,0.42735042735042733,0.358974358974359,0.02,1.118279569892473
167,100,92,237,1.0869565217391304,0.3881856540084388,0.4219409282700422,1.0126582278481013,0.44,1.608695652173913
168,97,88,236,1.1022727272727273,0.3728813559322034,0.4110169491525424,0.3728813559322034,0.32989690721649484,1.2272727272727273
169,92,83,233,1.108433734939759,0.3562231759656652,0.3948497854077253,0.9098712446351931,1.5108695652173914,2.2650602409638556
170,93,83,238,1.1204819277108433,0.3487394957983193,0.3907563025210084,0.1638655462184874,0.45161290322580644,1.4216867469879517
